Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,276,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,333333.3333,14492.75362,92.0,154.1525219,270,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,7246.376812,7246.376812,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5413831,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,148.3238025,2.031832911,541383.1,1640455.427,5209561,3,5413831,902305.1667,2148005.0,5286696,3,166721,55573.66667,65220.02595,127789,963,0,0,0,0,232,136,1.29298458,0.738848331,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,204267.0,0.0,204267,204267,5209561.0,0.0,5209561,5209561,BENIGN
53,35941,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,6343.730002,111.2935088,11980.33333,20745.34987,35935,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,55.6467544,55.6467544,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58521,163,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12269.93865,163.0,0.0,163,163,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6134.969325,6134.969325,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61236511,15,12,955,1385,671,0,63.66666667,178.5515798,1209,0,115.4166667,346.9103783,38.21249712,0.440913428,2355250.423,4278516.726,10000000,31,61200000,4374036.5,5134026.493,10100000,577,61100000,5558821.182,5225046.162,10100000,253,0,0,0,0,488,392,0.244951905,0.195961524,0,1209,83.57142857,257.857329,66490.40212,0,0,0,1,0,0,0,0,0,86.66666667,63.66666667,115.4166667,488,0,0,0,0,0,0,15,955,12,1385,29200,124,3,32,121837.6667,88969.07101,303445,85459,10000000.0,26686.84773,10000000,9959994,BENIGN
58150,202,3,2,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,381188.1188,24752.47525,50.5,59.74110812,127,3,202,101.0,138.5929291,199,3,3,3.0,0.0,3,3,1,0,0,0,96,40,14851.48515,9900.990099,0,46,20.5,23.11493024,534.3,0,1,0,0,1,0,0,0,0,24.6,25.66666667,0.0,96,0,0,0,0,0,0,3,77,2,0,939,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50862,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.32208722,50862.0,0.0,50862,50862,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.66104361,19.66104361,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,254,180,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,692,2,2,512,2836,256,256,256.0,0.0,1418,1418,1418.0,0.0,4838150.289,5780.346821,230.6666667,395.1991059,687,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,2890.17341,2890.17341,256,1418,720.8,636.4536118,405073.2,0,0,0,0,0,0,0,0,1,901.0,256.0,1418.0,40,0,0,0,0,0,0,2,512,2,2836,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42316,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,363,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52772,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,139,1269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53209,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,52,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33600475,5,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.267853356,4200059.375,5065968.086,10200000,31034,33600000,8400118.75,3679736.615,10200000,2880516,30700000,10200000.0,2530.919266,10200000,10200000,0,0,0,0,160,128,0.14880742,0.119045936,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,4,0,5837,168,0,32,31046.66667,13.0128142,31060,31034,10200000.0,3992.015072,10200000,10200000,BENIGN
80,38256,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52.27938101,38256.0,0.0,38256,38256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26.13969051,26.13969051,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,16425,1114,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59140,1036,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1930.501931,1036.0,0.0,1036,1036,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,965.2509653,965.2509653,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,243,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,64225,2,2,98,222,49,49,49.0,0.0,111,111,111.0,0.0,4982.483457,62.28104321,21408.33333,37075.99094,64220,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,80,31.1405216,31.1405216,49,111,73.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,92.25,49.0,111.0,40,0,0,0,0,0,0,2,98,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,3134830,2,2,93,164,51,42,46.5,6.363961031,97,67,82.0,21.21320344,81.98211705,1.275986258,1044943.333,1687437.218,2993120,40853,3093977,3093977.0,0.0,3093977,3093977,3033973,3033973.0,0.0,3033973,3033973,0,0,0,0,52,40,0.637993129,0.637993129,42,97,59.8,23.16678657,536.7,0,0,0,0,0,0,0,0,1,74.75,46.5,82.0,52,0,0,0,0,0,0,2,93,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115896458,23,20,849,7500,508,0,36.91304348,112.2938163,1448,0,375.0,595.4325274,72.03843969,0.37102083,2759439.476,4447909.517,10000000,6,116000000,5268020.818,5001696.622,10100000,48,111000000,5830442.421,5078827.57,10100000,49,0,0,0,0,744,648,0.198453002,0.172567828,0,1448,189.75,438.6366895,192402.1453,0,0,0,1,0,0,0,0,0,194.1627907,36.91304348,375.0,744,0,0,0,0,0,0,23,849,20,7500,29200,61,4,32,46127.66667,78518.08048,295456,23389,9611906.5,1422671.874,10000000,5094379,BENIGN
55028,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,273,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,50,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0,0,0,40,0,40000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,23072,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,130.0277393,11536.0,16310.12501,23069,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,43.34257975,86.6851595,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,63697,7178,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,157,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12738.8535,157.0,0.0,157,157,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6369.426752,6369.426752,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62103,2,2,68,234,34,34,34.0,0.0,117,117,117.0,0.0,4862.889071,64.40912677,20701.0,35849.12159,62096,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,32.20456339,32.20456339,34,117,67.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,84.0,34.0,117.0,40,0,0,0,0,0,0,2,68,2,234,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,227,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1154185.022,17621.14537,75.66666667,47.92007234,131,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8810.572687,8810.572687,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,80,0,0,0,0,0,0,2,90,2,172,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,289905,20,47,871,63088,389,0,43.55,103.3779346,2896,0,1342.297872,485.4880518,220620.5481,231.1101913,4392.5,12355.54332,72405,1,289905,15258.15789,19950.31126,72405,1,195611,4252.413043,15622.01027,94566,49,0,0,0,0,652,1512,68.9881168,162.1220745,0,2896,940.5735294,729.0135293,531460.7259,0,0,0,1,0,0,0,0,2,954.6119403,43.55,1342.297872,652,0,0,0,0,0,0,20,871,47,63088,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108391,2,2,90,522,45,45,45.0,0.0,261,261,261.0,0.0,5646.22524,36.90343294,36130.33333,62537.1422,108342,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,18.45171647,18.45171647,45,261,131.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,164.25,45.0,261.0,40,0,0,0,0,0,0,2,90,2,522,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2306,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1300.954033,1153.0,1566.948627,2261,45,2306,2306.0,0.0,2306,2306,0,0.0,0.0,0,0,0,0,0,0,40,32,867.3026886,433.6513443,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60310,50,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60000.0,25.0,29.69848481,46,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,40000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56615,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,69,297,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,92,254,46,46,46.0,0.0,127,127,127.0,0.0,1977142.857,22857.14286,58.33333333,60.16920586,123,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11428.57143,11428.57143,46,127,78.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,98.0,46.0,127.0,64,0,0,0,0,0,0,2,92,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46219,321,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6230.529595,321.0,0.0,321,321,321,321.0,0.0,321,321,0,0.0,0.0,0,0,0,0,0,0,64,0,6230.529595,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,215,2,2,82,466,41,41,41.0,0.0,233,233,233.0,0.0,2548837.209,18604.65116,71.66666667,118.0691888,208,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9302.325581,9302.325581,41,233,117.8,105.162731,11059.2,0,0,0,0,0,0,0,0,1,147.25,41.0,233.0,40,0,0,0,0,0,0,2,82,2,466,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51707,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5181,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,287,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,682926.8293,13937.28223,95.66666667,160.5033748,281,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,6968.641115,6968.641115,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57103,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,135,345,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,65094200,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.949571544,0.061449407,21700000.0,37400000.0,64900000,93891,65000000,65000000.0,0.0,65000000,65000000,65000000,65000000.0,0.0,65000000,65000000,0,0,0,0,40,40,0.030724704,0.030724704,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,93891.0,0.0,93891,93891,64900000.0,0.0,64900000,64900000,BENIGN
443,114437,10,4,831,1199,581,0,83.1,181.4861182,1061,0,299.75,511.6524699,17739.01797,122.338055,8802.846154,13221.81696,32855,3,114437,12715.22222,15859.11484,34789,3,72640,24213.33333,15750.75139,33350,6026,0,0,0,0,224,84,87.384325,34.95373,0,1061,135.3333333,297.072542,88252.09524,0,0,0,1,0,0,0,0,0,145.0,83.1,299.75,224,0,0,0,0,0,0,10,831,4,1199,65535,31374,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5898967,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678084824,1966322.333,3374662.562,5862992,56,5898967,2949483.5,4120323.235,5862992,35975,0,0.0,0.0,0,0,0,0,0,0,72,32,0.508563618,0.169521206,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,782,1,1,52,276,52,52,52.0,0.0,276,276,276.0,0.0,419437.3402,2557.544757,782.0,0.0,782,782,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1278.772379,1278.772379,52,276,126.6666667,129.3264603,16725.33333,0,0,0,0,0,0,0,0,1,190.0,52.0,276.0,20,0,0,0,0,0,0,1,52,1,276,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48004,1,1,55,126,55,55,55.0,0.0,126,126,126.0,0.0,3770.519123,41.66319473,48004.0,0.0,48004,48004,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.83159737,20.83159737,55,126,78.66666667,40.99186911,1680.333333,0,0,0,0,0,0,0,0,1,118.0,55.0,126.0,20,0,0,0,0,0,0,1,55,1,126,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
0,111454631,122,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.094615799,921112.6529,2489564.759,15500000,0,111000000,921112.6529,2489564.759,15500000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.094615799,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,122,0,0,0,-1,-1,0,0,4703951.714,3813134.434,9742852,500068,9561564.0,3389756.902,15500000,5725709,BENIGN
53,65972,2,2,90,222,45,45,45.0,0.0,111,111,111.0,0.0,4729.279088,60.63178318,21990.66667,38082.88978,65965,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,30.31589159,30.31589159,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45.0,111.0,40,0,0,0,0,0,0,2,90,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,423364,13,7,704,3597,357,0,54.15384615,102.2267465,1681,0,513.8571429,736.3453512,10159.10658,47.24067233,22282.31579,37021.16525,87661,3,423364,35280.33333,42443.19501,90240,3,329557,54926.16667,62306.93943,145372,254,0,0,0,0,284,164,30.70643701,16.53423532,0,1681,204.8095238,468.1993826,219210.6619,0,0,0,1,0,0,0,0,0,215.05,54.15384615,513.8571429,284,0,0,0,0,0,0,13,704,7,3597,65535,16616,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117434010,26,23,695,12168,321,0,26.73076923,76.00766156,1448,0,529.0434783,671.6297328,109.5338565,0.417255614,2446541.875,4248951.704,10000000,8,117000000,4697360.4,4954517.136,10000000,26,112000000,5086616.0,5078290.105,10000000,68,0,0,0,0,840,744,0.221400938,0.195854676,0,1448,257.26,519.324043,269697.4616,0,0,0,1,0,0,0,0,0,262.5102041,26.73076923,529.0434783,840,0,0,0,0,0,0,26,695,23,12168,29200,1006,4,32,141510.0833,409383.0987,1441476,23197,9644655.25,1303771.863,10000000,5504706,BENIGN
51683,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,237920,4,2,148,284,37,37,37.0,0.0,142,142,142.0,0.0,1815.736382,25.21856086,47584.0,81117.67565,187312,3,187319,62439.66667,108142.6129,187312,3,47,47.0,0.0,47,47,0,0,0,0,80,40,16.81237391,8.406186954,37,142,67.0,51.23475383,2625.0,0,0,0,0,0,0,0,0,0,78.16666667,37.0,142.0,80,0,0,0,0,0,0,4,148,2,284,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118033529,15,13,574,4345,188,0,38.26666667,62.2626541,1418,0,334.2307692,544.7612862,41.67459909,0.237220731,4371612.185,15700000.0,59000000,4,118000000,8430966.357,21400000.0,59000000,209,118000000,9833099.833,22900000.0,59000000,4,0,0,0,0,500,424,0.127082534,0.110138196,0,1418,169.6206897,389.8390157,151974.4581,0,0,0,1,0,0,0,0,0,175.6785714,38.26666667,334.2307692,500,0,0,0,0,0,0,15,574,13,4345,29200,349,6,32,202305.5,234567.8254,368170,36441,58800000.0,241618.3871,59000000,58600000,BENIGN
53,301,2,2,70,204,35,35,35.0,0.0,102,102,102.0,0.0,910299.0033,13289.03654,100.3333333,89.77935917,204,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,80,6644.518272,6644.518272,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35.0,102.0,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,365809,17,26,1238,33555,997,0,72.82352941,240.9736073,2896,0,1290.576923,871.928583,95112.47673,117.547682,8709.738095,28327.34423,173209,3,365809,22863.0625,61302.68977,247527,3,325471,13018.84,36099.38842,173209,39,0,0,0,0,556,840,46.47233939,71.0753426,0,2896,790.75,912.6816895,832987.8663,0,0,0,1,0,0,0,0,1,809.1395349,72.82352941,1290.576923,556,0,0,0,0,0,0,17,1238,26,33555,65535,1001,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5855674,8,6,359,3046,202,0,44.875,77.02585373,1460,0,507.6666667,652.3896586,581.4872891,2.390843479,450436.4615,1528851.204,5537357,65,5855674,836524.8571,2073516.065,5537357,65,189961,37992.2,46158.26065,90600,200,0,0,0,0,172,124,1.366196274,1.024647205,0,1460,227.0,459.7452711,211365.7143,0,0,0,1,0,0,0,0,0,243.2142857,44.875,507.6666667,172,0,0,0,0,0,0,8,359,6,3046,8192,35158,3,20,318252.0,0.0,318252,318252,5537357.0,0.0,5537357,5537357,BENIGN
443,249093,9,6,558,4937,192,0,62.0,77.29003817,2636,0,822.8333333,1042.605662,22060.0338,60.21847262,17792.35714,38228.14134,144089,3,249093,31136.625,58964.15801,173872,3,78051,15610.2,21681.45162,48064,4,0,0,0,0,192,132,36.13108357,24.08738905,0,2636,343.4375,716.1311769,512843.8625,0,0,0,1,0,0,0,0,0,366.3333333,62.0,822.8333333,192,0,0,0,0,0,0,9,558,6,4937,8192,946,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,21,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,10.5,13.43502884,20,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,47619.04762,95238.09524,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,256,127,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,956937.799,19138.75598,69.66666667,108.6155299,195,3,3,3.0,0.0,3,3,11,11.0,0.0,11,11,0,0,0,0,40,40,9569.37799,9569.37799,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31648,2,2,88,214,44,44,44.0,0.0,107,107,107.0,0.0,9542.467139,126.3902932,10549.33333,18188.84288,31552,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,63.19514661,63.19514661,44,107,69.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,86.5,44.0,107.0,40,0,0,0,0,0,0,2,88,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,30443,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3153.434287,65.69654765,30443.0,0.0,30443,30443,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.84827382,32.84827382,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53548,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,288,16226,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110137674,162,434,5177,892709,405,0,31.95679012,105.4279271,4344,0,2056.93318,878.9242941,8152.396609,5.411408997,185105.3345,1337148.0,10100000,0,110000000,684084.5217,2508864.637,10100000,0,110000000,254290.3788,1567688.153,10100000,47,0,0,0,0,5196,13896,1.470886338,3.940522659,0,4344,1503.99665,1174.588401,1379657.913,0,0,0,1,0,0,0,0,2,1506.520134,31.95679012,2056.93318,5196,0,0,0,0,0,0,162,5177,434,892709,65535,168,16,32,91858.54545,165405.0131,590389,34625,9917380.455,194007.4443,10100000,9348506,BENIGN
